,UNIT,Dayofweek,Hour,ENTRIESn_hourly
18323,R407,6,13.0,1391.0
18324,R407,6,17.0,1574.0
18325,R407,6,21.0,1305.0
18326,R408,0,1.0,2034.0
18327,R408,0,5.0,566.0
18328,R408,0,7.0,272.0
18329,R408,0,9.0,13520.0
18330,R408,0,13.0,9349.0
18331,R408,0,17.0,10757.0
18332,R408,0,21.0,7668.0
18333,R408,1,1.0,1574.0
18334,R408,1,5.0,466.0
18335,R408,1,9.0,12236.0
18336,R408,1,11.0,255.0
18337,R408,1,13.0,6634.0
18338,R408,1,17.0,12175.0
18339,R408,1,21.0,7176.0
18340,R408,2,1.0,1918.0
18341,R408,2,5.0,517.0
18342,R408,2,9.0,13265.0
18343,R408,2,13.0,7759.0
18344,R408,2,17.0,9442.0
18345,R408,2,21.0,6904.0
18346,R408,3,1.0,1841.0
18347,R408,3,5.0,465.0
18348,R408,3,9.0,13350.0
18349,R408,3,13.0,8485.0
18350,R408,3,17.0,9954.0
18351,R408,3,21.0,7471.0
18352,R408,4,1.0,2050.0
18353,R408,4,5.0,478.0
18354,R408,4,9.0,12490.0
18355,R408,4,13.0,7723.0
18356,R408,4,17.0,9587.0
18357,R408,4,21.0,7850.0
18358,R408,5,1.0,2672.0
18359,R408,5,5.0,459.0
18360,R408,5,9.0,3948.0
18361,R408,5,13.0,5648.0
18362,R408,5,17.0,6432.0
18363,R408,5,21.0,4844.0
18364,R408,6,1.0,2296.0
18365,R408,6,5.0,613.0
18366,R408,6,9.0,2845.0
18367,R408,6,13.0,4994.0
18368,R408,6,17.0,5946.0
18369,R408,6,21.0,4279.0
18370,R409,0,1.0,1443.0
18371,R409,0,5.0,343.0
18372,R409,0,7.0,73.0
18373,R409,0,9.0,7119.0
18374,R409,0,13.0,3114.0
18375,R409,0,14.0,0.0
18376,R409,0,17.0,5401.0
18377,R409,0,21.0,2498.0
18378,R409,1,1.0,1018.0
18379,R409,1,5.0,253.0
18380,R409,1,9.0,6811.0
18381,R409,1,13.0,3344.0
18382,R409,1,17.0,4476.0
18383,R409,1,21.0,2542.0
18384,R409,2,1.0,967.0
18385,R409,2,5.0,281.0
18386,R409,2,9.0,6802.0
18387,R409,2,13.0,3083.0
18388,R409,2,14.0,0.0
18389,R409,2,17.0,3794.0
18390,R409,2,21.0,2458.0
18391,R409,3,1.0,1072.0
18392,R409,3,5.0,422.0
18393,R409,3,9.0,7124.0
18394,R409,3,13.0,3503.0
18395,R409,3,14.0,25.0
18396,R409,3,17.0,3463.0
18397,R409,3,21.0,2521.0
18398,R409,4,1.0,2381.0
18399,R409,4,5.0,323.0
18400,R409,4,9.0,6517.0
18401,R409,4,13.0,2588.0
18402,R409,4,17.0,3628.0
18403,R409,4,21.0,2760.0
18404,R409,5,1.0,3001.0
18405,R409,5,5.0,349.0
18406,R409,5,9.0,1498.0
18407,R409,5,13.0,2805.0
18408,R409,5,17.0,2415.0
18409,R409,5,21.0,1686.0
18410,R409,6,1.0,1275.0
18411,R409,6,5.0,391.0
18412,R409,6,9.0,1534.0
18413,R409,6,13.0,1951.0
18414,R409,6,17.0,2302.0
18415,R409,6,21.0,1865.0
18416,R411,0,1.0,550.0
18417,R411,0,5.0,83.0
18418,R411,0,9.0,3372.0
18419,R411,0,13.0,2449.0
18420,R411,0,17.0,2543.0
18421,R411,0,21.0,1828.0
18422,R411,1,1.0,345.0
18423,R411,1,5.0,66.0
18424,R411,1,9.0,3333.0
18425,R411,1,13.0,2119.0
18426,R411,1,17.0,1690.0
18427,R411,1,21.0,1779.0
18428,R411,2,1.0,437.0
18429,R411,2,5.0,63.0
18430,R411,2,9.0,3312.0
18431,R411,2,13.0,2244.0
18432,R411,2,17.0,2234.0
18433,R411,2,21.0,1517.0
18434,R411,3,1.0,384.0
18435,R411,3,5.0,75.0
18436,R411,3,9.0,3153.0
18437,R411,3,13.0,2093.0
18438,R411,3,17.0,2158.0
18439,R411,3,21.0,1615.0
18440,R411,4,1.0,473.0
18441,R411,4,5.0,70.0
18442,R411,4,9.0,3003.0
18443,R411,4,13.0,2143.0
18444,R411,4,17.0,1952.0
18445,R411,4,21.0,1382.0
18446,R411,5,1.0,1124.0
18447,R411,5,5.0,99.0
18448,R411,5,9.0,684.0
18449,R411,5,13.0,1429.0
18450,R411,5,17.0,1295.0
18451,R411,5,21.0,1407.0
18452,R411,6,1.0,613.0
18453,R411,6,5.0,190.0
18454,R411,6,9.0,465.0
18455,R411,6,13.0,1409.0
18456,R411,6,17.0,1510.0
18457,R411,6,21.0,1122.0
18458,R412,0,1.0,537.0
18459,R412,0,5.0,111.0
18460,R412,0,9.0,1725.0
18461,R412,0,13.0,1922.0
18462,R412,0,17.0,4394.0
18463,R412,0,21.0,1477.0
18464,R412,1,1.0,313.0
18465,R412,1,5.0,70.0
18466,R412,1,9.0,1626.0
18467,R412,1,13.0,1417.0
18468,R412,1,17.0,4434.0
18469,R412,1,21.0,1915.0
18470,R412,2,1.0,373.0
18471,R412,2,5.0,81.0
18472,R412,2,9.0,1651.0
18473,R412,2,13.0,1368.0
18474,R412,2,17.0,4046.0
18475,R412,2,21.0,2143.0
18476,R412,3,1.0,340.0
18477,R412,3,5.0,78.0
18478,R412,3,9.0,1620.0
18479,R412,3,13.0,1005.0
18480,R412,3,17.0,3309.0
18481,R412,3,21.0,3262.0
18482,R412,4,1.0,407.0
18483,R412,4,5.0,84.0
18484,R412,4,9.0,1521.0
18485,R412,4,13.0,1403.0
18486,R412,4,17.0,3670.0
18487,R412,4,21.0,1385.0
18488,R412,5,1.0,1370.0
18489,R412,5,5.0,99.0
18490,R412,5,9.0,435.0
18491,R412,5,13.0,1073.0
18492,R412,5,17.0,1246.0
18493,R412,5,21.0,1309.0
18494,R412,6,1.0,556.0
18495,R412,6,5.0,130.0
18496,R412,6,9.0,379.0
18497,R412,6,13.0,910.0
18498,R412,6,17.0,2037.0
18499,R412,6,21.0,1328.0
18500,R413,0,1.0,567.0
18501,R413,0,5.0,168.0
18502,R413,0,9.0,4247.0
18503,R413,0,13.0,4770.0
18504,R413,0,17.0,3804.0
18505,R413,0,21.0,2282.0
18506,R413,1,1.0,435.0
18507,R413,1,5.0,108.0
18508,R413,1,9.0,5265.0
18509,R413,1,13.0,2386.0
18510,R413,1,17.0,3727.0
18511,R413,1,21.0,2551.0
18512,R413,2,1.0,436.0
18513,R413,2,5.0,124.0
18514,R413,2,9.0,5376.0
18515,R413,2,13.0,2985.0
18516,R413,2,17.0,3427.0
18517,R413,2,21.0,2029.0
18518,R413,3,1.0,427.0
18519,R413,3,5.0,117.0
18520,R413,3,9.0,4577.0
18521,R413,3,13.0,2738.0
18522,R413,3,17.0,4632.0
18523,R413,3,21.0,2229.0
18524,R413,4,1.0,537.0
18525,R413,4,5.0,141.0
18526,R413,4,9.0,5214.0
18527,R413,4,10.0,78.0
18528,R413,4,13.0,2383.0
18529,R413,4,17.0,3929.0
18530,R413,4,21.0,2493.0
18531,R413,5,1.0,722.0
18532,R413,5,5.0,156.0
18533,R413,5,9.0,1257.0
18534,R413,5,13.0,2188.0
18535,R413,5,17.0,2567.0
18536,R413,5,21.0,2014.0
18537,R413,6,1.0,657.0
18538,R413,6,5.0,199.0
18539,R413,6,9.0,1080.0
18540,R413,6,13.0,2174.0
18541,R413,6,17.0,2482.0
18542,R413,6,21.0,1722.0
18543,R414,0,1.0,1440.0
18544,R414,0,5.0,268.0
18545,R414,0,9.0,3090.0
18546,R414,0,13.0,1725.0
18547,R414,0,17.0,2708.0
18548,R414,0,21.0,2336.0
18549,R414,1,1.0,1057.0
18550,R414,1,5.0,223.0
18551,R414,1,9.0,2824.0
18552,R414,1,13.0,1157.0
18553,R414,1,17.0,1539.0
18554,R414,1,21.0,2056.0
18555,R414,2,1.0,1012.0
18556,R414,2,5.0,192.0
18557,R414,2,9.0,2657.0
18558,R414,2,13.0,1045.0
18559,R414,2,17.0,1901.0
18560,R414,2,21.0,1622.0
18561,R414,3,1.0,991.0
18562,R414,3,5.0,219.0
18563,R414,3,9.0,2627.0
18564,R414,3,13.0,938.0
18565,R414,3,17.0,1313.0
18566,R414,3,21.0,1684.0
18567,R414,4,1.0,1660.0
18568,R414,4,5.0,194.0
18569,R414,4,9.0,2409.0
18570,R414,4,13.0,1205.0
18571,R414,4,17.0,1922.0
18572,R414,4,21.0,1618.0
18573,R414,5,1.0,1058.0
18574,R414,5,5.0,191.0
18575,R414,5,9.0,688.0
18576,R414,5,13.0,1073.0
18577,R414,5,17.0,1784.0
18578,R414,5,21.0,1421.0
18579,R414,6,1.0,1053.0
18580,R414,6,5.0,182.0
18581,R414,6,9.0,711.0
18582,R414,6,13.0,1234.0
18583,R414,6,17.0,2121.0
18584,R414,6,21.0,1990.0
18585,R415,0,1.0,65.0
18586,R415,0,5.0,45.0
18587,R415,0,9.0,811.0
18588,R415,0,13.0,165.0
18589,R415,0,17.0,186.0
18590,R415,0,21.0,237.0
18591,R415,1,1.0,24.0
18592,R415,1,5.0,39.0
18593,R415,1,7.0,104.0
18594,R415,1,9.0,700.0
18595,R415,1,13.0,123.0
18596,R415,1,14.0,10.0
18597,R415,1,16.0,21.0
18598,R415,1,17.0,214.0
18599,R415,1,21.0,73.0
18600,R415,2,1.0,49.0
18601,R415,2,5.0,35.0
18602,R415,2,7.0,98.0
18603,R415,2,9.0,688.0
18604,R415,2,13.0,196.0
18605,R415,2,17.0,182.0
18606,R415,2,21.0,89.0
18607,R415,3,1.0,32.0
18608,R415,3,5.0,39.0
18609,R415,3,7.0,95.0
18610,R415,3,9.0,695.0
18611,R415,3,13.0,202.0
18612,R415,3,14.0,6.0
18613,R415,3,17.0,166.0
18614,R415,3,21.0,99.0
18615,R415,4,1.0,49.0
18616,R415,4,5.0,34.0
18617,R415,4,9.0,697.0
18618,R415,4,13.0,187.0
18619,R415,4,17.0,195.0
18620,R415,4,21.0,136.0
18621,R415,5,1.0,57.0
18622,R415,5,5.0,13.0
18623,R415,5,9.0,96.0
18624,R415,5,13.0,136.0
18625,R415,5,15.0,8.0
18626,R415,5,17.0,184.0
18627,R415,5,21.0,116.0
18628,R415,6,1.0,70.0
18629,R415,6,5.0,17.0
18630,R415,6,9.0,60.0
18631,R415,6,13.0,138.0
18632,R415,6,17.0,137.0
18633,R415,6,21.0,103.0
18634,R416,0,1.0,974.0
18635,R416,0,5.0,654.0
18636,R416,0,9.0,2173.0
18637,R416,0,13.0,712.0
18638,R416,0,17.0,849.0
18639,R416,0,21.0,1261.0
18640,R416,1,1.0,101.0
18641,R416,1,5.0,192.0
18642,R416,1,9.0,2174.0
18643,R416,1,13.0,620.0
18644,R416,1,17.0,614.0
18645,R416,1,21.0,377.0
18646,R416,2,1.0,127.0
18647,R416,2,5.0,112.0
18648,R416,2,9.0,2098.0
18649,R416,2,13.0,602.0
18650,R416,2,17.0,646.0
18651,R416,2,21.0,399.0
18652,R416,3,1.0,91.0
18653,R416,3,5.0,119.0
18654,R416,3,9.0,2051.0
18655,R416,3,13.0,560.0
18656,R416,3,14.0,62.0
18657,R416,3,17.0,350.0
18658,R416,3,21.0,269.0
18659,R416,4,1.0,560.0
18660,R416,4,5.0,219.0
18661,R416,4,9.0,2016.0
18662,R416,4,13.0,680.0
18663,R416,4,15.0,96.0
18664,R416,4,17.0,679.0
18665,R416,4,21.0,539.0
18666,R416,5,1.0,402.0
18667,R416,5,5.0,312.0
18668,R416,5,9.0,1707.0
18669,R416,5,13.0,1958.0
18670,R416,5,17.0,2073.0
18671,R416,5,21.0,1589.0
18672,R416,6,1.0,799.0
18673,R416,6,5.0,464.0
18674,R416,6,9.0,1879.0
18675,R416,6,13.0,2634.0
18676,R416,6,17.0,2821.0
18677,R416,6,21.0,2361.0
18678,R417,0,1.0,76.0
18679,R417,0,5.0,59.0
18680,R417,0,9.0,734.0
18681,R417,0,13.0,234.0
18682,R417,0,17.0,1219.0
18683,R417,0,21.0,1472.0
18684,R417,1,1.0,36.0
18685,R417,1,5.0,49.0
18686,R417,1,9.0,718.0
18687,R417,1,13.0,203.0
18688,R417,1,17.0,821.0
18689,R417,1,21.0,151.0
18690,R417,2,1.0,55.0
18691,R417,2,5.0,60.0
18692,R417,2,9.0,769.0
18693,R417,2,13.0,213.0
18694,R417,2,17.0,911.0
18695,R417,2,21.0,206.0
18696,R417,3,1.0,58.0
18697,R417,3,5.0,78.0
18698,R417,3,7.0,90.0
18699,R417,3,9.0,800.0
18700,R417,3,13.0,286.0
18701,R417,3,17.0,462.0
18702,R417,3,21.0,123.0
18703,R417,4,1.0,635.0
18704,R417,4,5.0,314.0
18705,R417,4,9.0,915.0
18706,R417,4,13.0,231.0
18707,R417,4,17.0,883.0
18708,R417,4,21.0,227.0
18709,R417,5,1.0,65.0
18710,R417,5,5.0,28.0
18711,R417,5,9.0,149.0
18712,R417,5,13.0,173.0
18713,R417,5,17.0,301.0
18714,R417,5,21.0,309.0
18715,R417,6,1.0,73.0
18716,R417,6,5.0,41.0
18717,R417,6,9.0,109.0
18718,R417,6,13.0,225.0
18719,R417,6,17.0,299.0
18720,R417,6,21.0,350.0
18721,R418,0,1.0,35.0
18722,R418,0,5.0,30.0
18723,R418,0,9.0,565.0
18724,R418,0,13.0,101.0
18725,R418,0,17.0,365.0
18726,R418,0,21.0,692.0
18727,R418,1,1.0,12.0
18728,R418,1,5.0,50.0
18729,R418,1,9.0,571.0
18730,R418,1,13.0,51.0
18731,R418,1,17.0,194.0
18732,R418,1,21.0,37.0
18733,R418,2,1.0,8.0
18734,R418,2,5.0,22.0
18735,R418,2,9.0,651.0
18736,R418,2,13.0,82.0
18737,R418,2,17.0,197.0
18738,R418,2,21.0,61.0
18739,R418,3,1.0,15.0
18740,R418,3,5.0,31.0
18741,R418,3,9.0,536.0
18742,R418,3,13.0,66.0
18743,R418,3,14.0,11.0
18744,R418,3,17.0,162.0
18745,R418,3,21.0,45.0
18746,R418,4,1.0,107.0
18747,R418,4,5.0,28.0
18748,R418,4,8.0,113.0
18749,R418,4,9.0,394.0
18750,R418,4,13.0,100.0
18751,R418,4,14.0,17.0
18752,R418,4,15.0,25.0
18753,R418,4,17.0,186.0
18754,R418,4,21.0,84.0
18755,R418,5,1.0,20.0
18756,R418,5,5.0,22.0
18757,R418,5,9.0,107.0
18758,R418,5,13.0,80.0
18759,R418,5,17.0,81.0
18760,R418,5,21.0,126.0
18761,R418,6,1.0,16.0
18762,R418,6,5.0,39.0
18763,R418,6,9.0,67.0
18764,R418,6,13.0,76.0
18765,R418,6,17.0,116.0
18766,R418,6,21.0,130.0
18767,R419,0,1.0,216.0
18768,R419,0,5.0,128.0
18769,R419,0,9.0,1545.0
18770,R419,0,13.0,610.0
18771,R419,0,17.0,1243.0
18772,R419,0,21.0,2679.0
18773,R419,1,1.0,125.0
18774,R419,1,5.0,110.0
18775,R419,1,9.0,1513.0
18776,R419,1,13.0,567.0
18777,R419,1,17.0,581.0
18778,R419,1,21.0,338.0
18779,R419,2,1.0,153.0
18780,R419,2,5.0,102.0
18781,R419,2,9.0,1461.0
18782,R419,2,13.0,563.0
18783,R419,2,17.0,565.0
18784,R419,2,21.0,387.0
18785,R419,3,1.0,108.0
18786,R419,3,5.0,113.0
18787,R419,3,9.0,1437.0
18788,R419,3,13.0,391.0
18789,R419,3,17.0,365.0
18790,R419,3,21.0,252.0
18791,R419,4,1.0,619.0
18792,R419,4,5.0,104.0
18793,R419,4,9.0,1388.0
18794,R419,4,13.0,598.0
18795,R419,4,17.0,677.0
18796,R419,4,21.0,486.0
18797,R419,5,1.0,175.0
18798,R419,5,5.0,93.0
18799,R419,5,9.0,423.0
18800,R419,5,13.0,389.0
18801,R419,5,17.0,894.0
18802,R419,5,21.0,608.0
18803,R419,6,1.0,177.0
18804,R419,6,5.0,72.0
18805,R419,6,9.0,312.0
18806,R419,6,13.0,510.0
18807,R419,6,17.0,832.0
18808,R419,6,21.0,884.0
18809,R420,0,1.0,465.0
18810,R420,0,5.0,204.0
18811,R420,0,7.0,605.0
18812,R420,0,9.0,7985.0
18813,R420,0,13.0,4813.0
18814,R420,0,17.0,4474.0
18815,R420,0,21.0,4027.0
18816,R420,1,1.0,509.0
18817,R420,1,5.0,183.0
18818,R420,1,9.0,8128.0
18819,R420,1,13.0,4124.0
18820,R420,1,17.0,3710.0
18821,R420,1,21.0,3007.0
18822,R420,2,1.0,515.0
18823,R420,2,5.0,185.0
18824,R420,2,9.0,8134.0
18825,R420,2,13.0,4242.0
18826,R420,2,17.0,3709.0
18827,R420,2,21.0,2966.0
18828,R420,3,1.0,519.0
18829,R420,3,5.0,189.0
18830,R420,3,9.0,7482.0
18831,R420,3,13.0,2876.0
18832,R420,3,17.0,4008.0
18833,R420,3,21.0,4689.0
18834,R420,4,1.0,603.0
18835,R420,4,5.0,391.0
18836,R420,4,9.0,7728.0
18837,R420,4,13.0,4262.0
18838,R420,4,17.0,3487.0
18839,R420,4,21.0,1860.0
18840,R420,5,1.0,981.0
18841,R420,5,5.0,75.0
18842,R420,5,9.0,1109.0
18843,R420,5,13.0,1271.0
18844,R420,5,17.0,1154.0
18845,R420,5,21.0,1433.0
18846,R420,6,1.0,1748.0
18847,R420,6,5.0,1210.0
18848,R420,6,9.0,1519.0
18849,R420,6,13.0,2919.0
18850,R420,6,17.0,2831.0
18851,R420,6,21.0,1668.0
18852,R421,0,1.0,406.0
18853,R421,0,5.0,216.0
18854,R421,0,9.0,3032.0
18855,R421,0,13.0,2223.0
18856,R421,0,17.0,3072.0
18857,R421,0,21.0,2852.0
18858,R421,1,1.0,463.0
18859,R421,1,5.0,97.0
18860,R421,1,9.0,2917.0
18861,R421,1,13.0,1374.0
18862,R421,1,17.0,2803.0
18863,R421,1,21.0,2551.0
18864,R421,2,1.0,482.0
18865,R421,2,5.0,90.0
18866,R421,2,9.0,2892.0
18867,R421,2,13.0,1445.0
18868,R421,2,17.0,2625.0
18869,R421,2,21.0,2511.0
18870,R421,3,1.0,401.0
18871,R421,3,5.0,89.0
18872,R421,3,9.0,2778.0
18873,R421,3,13.0,2036.0
18874,R421,3,17.0,2792.0
18875,R421,3,21.0,2134.0
18876,R421,4,1.0,777.0
18877,R421,4,5.0,96.0
18878,R421,4,9.0,2601.0
18879,R421,4,13.0,1921.0
18880,R421,4,17.0,2886.0
18881,R421,4,21.0,1759.0
18882,R421,5,1.0,424.0
18883,R421,5,5.0,65.0
18884,R421,5,9.0,644.0
18885,R421,5,13.0,865.0
18886,R421,5,17.0,1087.0
18887,R421,5,21.0,878.0
18888,R421,6,1.0,423.0
18889,R421,6,5.0,99.0
18890,R421,6,9.0,612.0
18891,R421,6,13.0,1324.0
18892,R421,6,17.0,1673.0
18893,R421,6,21.0,1208.0
18894,R422,0,1.0,281.0
18895,R422,0,5.0,79.0
18896,R422,0,9.0,2742.0
18897,R422,0,13.0,1282.0
18898,R422,0,17.0,1814.0
18899,R422,0,21.0,1277.0
18900,R422,1,1.0,270.0
18901,R422,1,5.0,71.0
18902,R422,1,7.0,199.0
18903,R422,1,9.0,2153.0
18904,R422,1,13.0,814.0
18905,R422,1,17.0,1410.0
18906,R422,1,21.0,1141.0
18907,R422,2,1.0,280.0
18908,R422,2,5.0,364.0
18909,R422,2,9.0,2283.0
18910,R422,2,13.0,733.0
18911,R422,2,17.0,919.0
18912,R422,2,21.0,1641.0
18913,R422,3,1.0,274.0
18914,R422,3,5.0,299.0
18915,R422,3,7.0,196.0
18916,R422,3,9.0,2184.0
18917,R422,3,13.0,1066.0
18918,R422,3,17.0,1522.0
18919,R422,3,21.0,1081.0
18920,R422,4,1.0,261.0
18921,R422,4,5.0,67.0
18922,R422,4,9.0,2273.0
18923,R422,4,13.0,1112.0
18924,R422,4,17.0,1492.0
18925,R422,4,21.0,893.0
18926,R422,5,1.0,268.0
18927,R422,5,5.0,43.0
18928,R422,5,9.0,712.0
18929,R422,5,13.0,793.0
18930,R422,5,17.0,873.0
18931,R422,5,21.0,649.0
18932,R422,6,1.0,246.0
18933,R422,6,5.0,43.0
18934,R422,6,9.0,483.0
18935,R422,6,13.0,995.0
18936,R422,6,17.0,898.0
18937,R422,6,21.0,869.0
18938,R423,0,1.0,577.0
18939,R423,0,5.0,270.0
18940,R423,0,9.0,5819.0
18941,R423,0,13.0,4834.0
18942,R423,0,17.0,3426.0
18943,R423,0,21.0,2744.0
18944,R423,1,1.0,420.0
18945,R423,1,5.0,181.0
18946,R423,1,9.0,6918.0
18947,R423,1,13.0,2293.0
18948,R423,1,17.0,3477.0
18949,R423,1,21.0,2114.0
18950,R423,2,1.0,411.0
18951,R423,2,5.0,185.0
18952,R423,2,7.0,382.0
18953,R423,2,9.0,6396.0
18954,R423,2,13.0,2981.0
18955,R423,2,17.0,2927.0
18956,R423,2,21.0,2045.0
18957,R423,3,1.0,462.0
18958,R423,3,5.0,203.0
18959,R423,3,9.0,6637.0
18960,R423,3,13.0,3007.0
18961,R423,3,17.0,2856.0
18962,R423,3,21.0,1832.0
18963,R423,4,1.0,916.0
18964,R423,4,5.0,172.0
18965,R423,4,9.0,6150.0
18966,R423,4,13.0,2962.0
18967,R423,4,17.0,2477.0
18968,R423,4,21.0,1855.0
18969,R423,5,1.0,1253.0
18970,R423,5,5.0,118.0
18971,R423,5,9.0,1259.0
18972,R423,5,13.0,1698.0
18973,R423,5,17.0,1539.0
18974,R423,5,21.0,1231.0
18975,R423,6,1.0,699.0
18976,R423,6,5.0,127.0
18977,R423,6,9.0,1302.0
18978,R423,6,13.0,2474.0
18979,R423,6,17.0,2324.0
18980,R423,6,21.0,1468.0
18981,R424,0,0.0,636.0
18982,R424,0,4.0,76.0
18983,R424,0,8.0,1588.0
18984,R424,0,9.0,615.0
18985,R424,0,10.0,405.0
18986,R424,0,12.0,4755.0
18987,R424,0,16.0,1277.0
18988,R424,0,20.0,2002.0
18989,R424,1,0.0,2260.0
18990,R424,1,4.0,74.0
18991,R424,1,8.0,1702.0
18992,R424,1,12.0,5676.0
18993,R424,1,16.0,1747.0
18994,R424,1,20.0,1786.0
18995,R424,2,0.0,598.0
18996,R424,2,4.0,74.0
18997,R424,2,8.0,1755.0
18998,R424,2,12.0,5596.0
18999,R424,2,16.0,1656.0
19000,R424,2,20.0,1887.0
19001,R424,3,0.0,599.0
19002,R424,3,4.0,61.0
19003,R424,3,8.0,771.0
19004,R424,3,12.0,6450.0
19005,R424,3,16.0,1775.0
19006,R424,3,20.0,1982.0
19007,R424,4,0.0,627.0
19008,R424,4,4.0,68.0
19009,R424,4,12.0,6727.0
19010,R424,4,16.0,1865.0
19011,R424,4,20.0,1805.0
19012,R424,5,0.0,672.0
19013,R424,5,4.0,105.0
19014,R424,5,8.0,257.0
19015,R424,5,10.0,405.0
19016,R424,5,12.0,1642.0
19017,R424,5,16.0,1361.0
19018,R424,5,20.0,1411.0
19019,R424,6,0.0,624.0
19020,R424,6,4.0,139.0
19021,R424,6,8.0,51.0
19022,R424,6,12.0,2610.0
19023,R424,6,16.0,1739.0
19024,R424,6,20.0,1328.0
19025,R425,0,1.0,414.0
19026,R425,0,5.0,130.0
19027,R425,0,9.0,4462.0
19028,R425,0,13.0,2069.0
19029,R425,0,17.0,2194.0
19030,R425,0,21.0,1913.0
19031,R425,1,1.0,370.0
19032,R425,1,5.0,149.0
19033,R425,1,9.0,4276.0
19034,R425,1,13.0,1738.0
19035,R425,1,17.0,1778.0
19036,R425,1,21.0,1772.0
19037,R425,2,1.0,392.0
19038,R425,2,5.0,130.0
19039,R425,2,9.0,3147.0
19040,R425,2,13.0,1904.0
19041,R425,2,17.0,1241.0
19042,R425,2,21.0,2692.0
19043,R425,3,1.0,597.0
19044,R425,3,5.0,113.0
19045,R425,3,9.0,3094.0
19046,R425,3,13.0,2394.0
19047,R425,3,17.0,1767.0
19048,R425,3,21.0,1590.0
19049,R425,4,1.0,898.0
19050,R425,4,5.0,128.0
19051,R425,4,9.0,3949.0
19052,R425,4,13.0,1690.0
19053,R425,4,17.0,1917.0
19054,R425,4,21.0,1454.0
19055,R425,5,1.0,479.0
19056,R425,5,5.0,109.0
19057,R425,5,9.0,942.0
19058,R425,5,13.0,1187.0
19059,R425,5,17.0,1350.0
19060,R425,5,21.0,1067.0
19061,R425,6,1.0,437.0
19062,R425,6,5.0,142.0
19063,R425,6,9.0,842.0
19064,R425,6,13.0,1347.0
19065,R425,6,17.0,1310.0
19066,R425,6,21.0,1157.0
19067,R426,0,1.0,250.0
19068,R426,0,5.0,107.0
19069,R426,0,9.0,2864.0
19070,R426,0,13.0,1526.0
19071,R426,0,17.0,2652.0
19072,R426,0,21.0,1361.0
19073,R426,1,1.0,247.0
19074,R426,1,5.0,85.0
19075,R426,1,9.0,2814.0
19076,R426,1,13.0,1220.0
19077,R426,1,17.0,2287.0
19078,R426,1,21.0,1333.0
19079,R426,2,1.0,252.0
19080,R426,2,5.0,98.0
19081,R426,2,9.0,2818.0
19082,R426,2,13.0,1431.0
19083,R426,2,17.0,1724.0
19084,R426,2,21.0,1160.0
19085,R426,3,1.0,822.0
19086,R426,3,5.0,83.0
19087,R426,3,7.0,228.0
19088,R426,3,9.0,2366.0
19089,R426,3,13.0,1537.0
19090,R426,3,17.0,2063.0
19091,R426,3,21.0,1070.0
19092,R426,4,1.0,844.0
19093,R426,4,5.0,88.0
19094,R426,4,9.0,2578.0
19095,R426,4,13.0,1111.0
19096,R426,4,17.0,2196.0
19097,R426,4,21.0,1414.0
19098,R426,5,1.0,307.0
19099,R426,5,5.0,53.0
19100,R426,5,9.0,370.0
19101,R426,5,13.0,689.0
19102,R426,5,17.0,642.0
19103,R426,5,21.0,595.0
19104,R426,6,1.0,252.0
19105,R426,6,5.0,71.0
19106,R426,6,9.0,453.0
19107,R426,6,13.0,756.0
19108,R426,6,17.0,692.0
19109,R426,6,21.0,653.0
19110,R427,0,1.0,304.0
19111,R427,0,5.0,155.0
19112,R427,0,9.0,4056.0
19113,R427,0,13.0,1348.0
19114,R427,0,17.0,1897.0
19115,R427,0,21.0,1167.0
19116,R427,1,1.0,261.0
19117,R427,1,5.0,172.0
19118,R427,1,9.0,3984.0
19119,R427,1,13.0,1242.0
19120,R427,1,17.0,1846.0
19121,R427,1,21.0,1058.0
19122,R427,2,1.0,282.0
19123,R427,2,5.0,157.0
19124,R427,2,9.0,4026.0
19125,R427,2,13.0,1193.0
19126,R427,2,17.0,1903.0
19127,R427,2,21.0,846.0
19128,R427,3,1.0,310.0
19129,R427,3,5.0,156.0
19130,R427,3,9.0,3938.0
19131,R427,3,13.0,895.0
19132,R427,3,17.0,1460.0
19133,R427,3,21.0,1910.0
19134,R427,4,1.0,308.0
19135,R427,4,5.0,184.0
19136,R427,4,9.0,3693.0
19137,R427,4,13.0,1208.0
19138,R427,4,17.0,1937.0
19139,R427,4,21.0,952.0
19140,R427,5,1.0,388.0
19141,R427,5,5.0,100.0
19142,R427,5,9.0,602.0
19143,R427,5,13.0,897.0
19144,R427,5,17.0,735.0
19145,R427,5,21.0,768.0
19146,R427,6,1.0,394.0
19147,R427,6,5.0,97.0
19148,R427,6,9.0,466.0
19149,R427,6,13.0,832.0
19150,R427,6,17.0,801.0
19151,R427,6,21.0,578.0
19152,R428,0,1.0,522.0
19153,R428,0,5.0,282.0
19154,R428,0,9.0,7414.0
19155,R428,0,13.0,2643.0
19156,R428,0,17.0,2550.0
19157,R428,0,21.0,1606.0
19158,R428,1,1.0,552.0
19159,R428,1,5.0,309.0
19160,R428,1,9.0,7431.0
19161,R428,1,13.0,2002.0
19162,R428,1,17.0,2650.0
19163,R428,1,21.0,1439.0
19164,R428,2,1.0,469.0
19165,R428,2,5.0,271.0
19166,R428,2,9.0,7288.0
19167,R428,2,13.0,2319.0
19168,R428,2,17.0,2170.0
19169,R428,2,21.0,1306.0
