C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A038,R085,00-00-02,05-22-11,04:00:00,RECOVR,007741761,000903117
A038,R085,00-00-02,05-22-11,08:00:00,AUD,007741799,000903121
A038,R085,00-00-02,05-22-11,12:00:00,REGULAR,007741917,000903151
A038,R085,00-00-02,05-22-11,16:00:00,REGULAR,007742225,000903234
A038,R085,00-00-02,05-22-11,20:00:00,REGULAR,007742655,000903325
A038,R085,00-00-02,05-23-11,00:00:00,REGULAR,007742980,000903342
A038,R085,00-00-02,05-23-11,04:00:00,REGULAR,007743034,000903346                   
A038,R085,00-00-02,05-23-11,04:00:00,RECOVR,007743034,000903346
A038,R085,00-00-02,05-23-11,08:00:00,AUD,007743127,000903355
A038,R085,00-00-02,05-23-11,12:00:00,REGULAR,007743596,000903408
A038,R085,00-00-02,05-23-11,16:00:00,REGULAR,007743974,000903477
A038,R085,00-00-02,05-23-11,20:00:00,REGULAR,007744670,000903551
A038,R085,00-00-02,05-24-11,00:00:00,REGULAR,007745028,000903576
A038,R085,00-00-02,05-24-11,04:00:00,REGULAR,007745086,000903580
A038,R085,00-00-02,05-24-11,04:00:00,REGULAR,007745086,000903580                   
A038,R085,00-00-02,05-24-11,08:00:00,REGULAR,007745184,000903591
A038,R085,00-00-02,05-24-11,12:00:00,REGULAR,007745635,000903634
A038,R085,00-00-02,05-24-11,16:00:00,REGULAR,007746055,000903713
A038,R085,00-00-02,05-24-11,20:00:00,REGULAR,007746809,000903794
A038,R085,00-00-02,05-25-11,00:00:00,REGULAR,007747228,000903815
A038,R085,00-00-02,05-25-11,04:00:00,REGULAR,007747287,000903820
A038,R085,00-00-02,05-25-11,08:00:00,REGULAR,007747381,000903832
A038,R085,00-00-02,05-25-11,12:00:00,REGULAR,007747835,000903872              
A038,R085,00-00-02,05-25-11,16:00:00,REGULAR,007748232,000903944
A038,R085,00-00-02,05-25-11,20:00:00,REGULAR,007748928,000904015
A038,R085,00-00-02,05-26-11,00:00:00,REGULAR,007749381,000904035
A038,R085,00-00-02,05-26-11,04:00:00,REGULAR,007749455,000904041
A038,R085,00-00-02,05-26-11,04:00:00,RECOVR,007749455,000904041
A038,R085,00-00-02,05-26-11,08:00:00,AUD,007749545,000904047
A038,R085,00-00-02,05-26-11,12:00:00,REGULAR,007750004,000904098
A038,R085,00-00-02,05-26-11,14:17:11,REGULAR,007750238,000904139                   
A038,R085,00-00-02,05-26-11,14:17:20,DOOR,007750238,000904139
A038,R085,00-00-02,05-26-11,14:28:48,OPEN,007750238,000904139
A038,R085,00-00-02,05-26-11,14:29:54,DOOR,007750241,000904140
A038,R085,00-00-02,05-26-11,14:30:56,OPEN,007750241,000904140
A038,R085,00-00-02,05-26-11,16:00:00,DOOR,007750427,000904174
A038,R085,00-00-02,05-26-11,20:00:00,OPEN,007751149,000904259
A038,R085,00-00-02,05-27-11,00:00:00,DOOR,007751585,000904310
A038,R085,00-00-02,05-27-11,04:00:00,OPEN,007751691,000904314                                      
A038,R085,00-00-02,05-27-11,04:00:00,RECOVR,007751691,000904314
A038,R085,00-00-02,05-27-11,08:00:00,AUD,007751778,000904327
A038,R085,00-00-02,05-27-11,12:00:00,REGULAR,007752195,000904362
A038,R085,00-00-02,05-27-11,16:00:00,REGULAR,007752670,000904423
A038,R085,00-00-02,05-27-11,20:00:00,REGULAR,007753269,000904513                                                                                                                                                             
A038,R085,00-00-03,05-21-11,00:00:00,REGULAR,006180943,000907995
A038,R085,00-00-03,05-21-11,04:00:00,REGULAR,006181100,000908004
A038,R085,00-00-03,05-21-11,04:00:00,RECOVR,006181100,000908004
A038,R085,00-00-03,05-21-11,08:00:00,AUD,006181138,000908012
A038,R085,00-00-03,05-21-11,12:00:00,REGULAR,006181287,000908115
A038,R085,00-00-03,05-21-11,16:00:00,REGULAR,006181698,000908282
A038,R085,00-00-03,05-21-11,20:00:00,REGULAR,006182292,000908446
A038,R085,00-00-03,05-22-11,00:00:00,REGULAR,006182663,000908515                   
A038,R085,00-00-03,05-22-11,04:00:00,REGULAR,006182838,000908532
A038,R085,00-00-03,05-22-11,04:00:00,RECOVR,006182838,000908532
A038,R085,00-00-03,05-22-11,08:00:00,AUD,006182872,000908539
A038,R085,00-00-03,05-22-11,12:00:00,REGULAR,006182978,000908598
A038,R085,00-00-03,05-22-11,16:00:00,REGULAR,006183283,000908691
A038,R085,00-00-03,05-22-11,20:00:00,REGULAR,006183644,000908841
A038,R085,00-00-03,05-23-11,00:00:00,REGULAR,006183925,000908864
A038,R085,00-00-03,05-23-11,04:00:00,REGULAR,006183962,000908867                   
A038,R085,00-00-03,05-23-11,04:00:00,RECOVR,006183962,000908867
A038,R085,00-00-03,05-23-11,08:00:00,AUD,006184057,000908886
A038,R085,00-00-03,05-23-11,12:00:00,REGULAR,006184459,000908970
A038,R085,00-00-03,05-23-11,16:00:00,REGULAR,006184820,000909049
A038,R085,00-00-03,05-23-11,20:00:00,REGULAR,006185458,000909166
A038,R085,00-00-03,05-24-11,00:00:00,REGULAR,006185749,000909201
A038,R085,00-00-03,05-24-11,04:00:00,REGULAR,006185785,000909202
A038,R085,00-00-03,05-24-11,04:00:00,REGULAR,006185785,000909202                   
A038,R085,00-00-03,05-24-11,08:00:00,REGULAR,006185876,000909233
A038,R085,00-00-03,05-24-11,12:00:00,REGULAR,006186310,000909316
A038,R085,00-00-03,05-24-11,16:00:00,REGULAR,006186680,000909398
A038,R085,00-00-03,05-24-11,20:00:00,REGULAR,006187360,000909509
A038,R085,00-00-03,05-25-11,00:00:00,REGULAR,006187701,000909535
A038,R085,00-00-03,05-25-11,04:00:00,REGULAR,006187754,000909542
A038,R085,00-00-03,05-25-11,08:00:00,REGULAR,006187838,000909557
A038,R085,00-00-03,05-25-11,12:00:00,REGULAR,006188251,000909637              
A038,R085,00-00-03,05-25-11,16:00:00,REGULAR,006188607,000909704
A038,R085,00-00-03,05-25-11,20:00:00,REGULAR,006189273,000909813
A038,R085,00-00-03,05-26-11,00:00:00,REGULAR,006189631,000909860
A038,R085,00-00-03,05-26-11,04:00:00,REGULAR,006189695,000909862
A038,R085,00-00-03,05-26-11,04:00:00,RECOVR,006189695,000909862
A038,R085,00-00-03,05-26-11,08:00:00,AUD,006189781,000909885
A038,R085,00-00-03,05-26-11,12:00:00,REGULAR,006190206,000909956
A038,R085,00-00-03,05-26-11,14:32:13,REGULAR,006190454,000910006                   
A038,R085,00-00-03,05-26-11,14:32:23,DOOR,006190454,000910006
A038,R085,00-00-03,05-26-11,14:44:51,OPEN,006190454,000910006
A038,R085,00-00-03,05-26-11,16:00:00,DOOR,006190574,000910045
A038,R085,00-00-03,05-26-11,20:00:00,OPEN,006191247,000910179
A038,R085,00-00-03,05-27-11,00:00:00,REGULAR,006191644,000910226
A038,R085,00-00-03,05-27-11,04:00:00,REGULAR,006191725,000910229
A038,R085,00-00-03,05-27-11,04:00:00,REGULAR,006191725,000910229
A038,R085,00-00-03,05-27-11,08:00:00,REGULAR,006191809,000910247                          
A038,R085,00-00-03,05-27-11,12:00:00,REGULAR,006192186,000910327
A038,R085,00-00-03,05-27-11,16:00:00,REGULAR,006192620,000910407
A038,R085,00-00-03,05-27-11,20:00:00,REGULAR,006193200,000910518                                                                                                                                                                                                                                                    
A038,R085,00-00-04,05-21-11,00:00:00,REGULAR,002288050,001250122
A038,R085,00-00-04,05-21-11,04:00:00,REGULAR,002288144,001250147
A038,R085,00-00-04,05-21-11,04:00:00,RECOVR,002288144,001250147
A038,R085,00-00-04,05-21-11,08:00:00,AUD,002288161,001250183
A038,R085,00-00-04,05-21-11,12:00:00,REGULAR,002288251,001250422
A038,R085,00-00-04,05-21-11,16:00:00,REGULAR,002288522,001250740
A038,R085,00-00-04,05-21-11,20:00:00,REGULAR,002288963,001250995
A038,R085,00-00-04,05-22-11,00:00:00,REGULAR,002289262,001251100                   
A038,R085,00-00-04,05-22-11,04:00:00,REGULAR,002289380,001251131
A038,R085,00-00-04,05-22-11,04:00:00,RECOVR,002289380,001251131
A038,R085,00-00-04,05-22-11,08:00:00,AUD,002289403,001251153
A038,R085,00-00-04,05-22-11,12:00:00,REGULAR,002289456,001251289
A038,R085,00-00-04,05-22-11,16:00:00,REGULAR,002289654,001251512
A038,R085,00-00-04,05-22-11,20:00:00,REGULAR,002289923,001251710
A038,R085,00-00-04,05-23-11,00:00:00,REGULAR,002290091,001251762
A038,R085,00-00-04,05-23-11,04:00:00,REGULAR,002290109,001251767                   
A038,R085,00-00-04,05-23-11,04:00:00,RECOVR,002290109,001251767
A038,R085,00-00-04,05-23-11,08:00:00,AUD,002290150,001251813
A038,R085,00-00-04,05-23-11,12:00:00,REGULAR,002290420,001252062
A038,R085,00-00-04,05-23-11,16:00:00,REGULAR,002290622,001252192
A038,R085,00-00-04,05-23-11,20:00:00,REGULAR,002291079,001252446
A038,R085,00-00-04,05-24-11,00:00:00,REGULAR,002291281,001252492
A038,R085,00-00-04,05-24-11,04:00:00,REGULAR,002291304,001252499
A038,R085,00-00-04,05-24-11,04:00:00,REGULAR,002291304,001252499                   
A038,R085,00-00-04,05-24-11,08:00:00,REGULAR,002291342,001252562
A038,R085,00-00-04,05-24-11,12:00:00,REGULAR,002291615,001252836
A038,R085,00-00-04,05-24-11,16:00:00,REGULAR,002291858,001253042
A038,R085,00-00-04,05-24-11,20:00:00,REGULAR,002292341,001253296
A038,R085,00-00-04,05-25-11,00:00:00,REGULAR,002292536,001253370
A038,R085,00-00-04,05-25-11,04:00:00,REGULAR,002292559,001253378
A038,R085,00-00-04,05-25-11,08:00:00,REGULAR,002292593,001253446
A038,R085,00-00-04,05-25-11,12:00:00,REGULAR,002292847,001253696              
A038,R085,00-00-04,05-25-11,16:00:00,REGULAR,002293082,001253873
A038,R085,00-00-04,05-25-11,20:00:00,REGULAR,002293528,001254134
A038,R085,00-00-04,05-26-11,00:00:00,REGULAR,002293771,001254210
A038,R085,00-00-04,05-26-11,04:00:00,REGULAR,002293800,001254215
A038,R085,00-00-04,05-26-11,04:00:00,RECOVR,002293800,001254215
A038,R085,00-00-04,05-26-11,08:00:00,AUD,002293835,001254275
A038,R085,00-00-04,05-26-11,12:00:00,REGULAR,002294111,001254544
A038,R085,00-00-04,05-26-11,14:48:05,REGULAR,002294275,001254665                   
A038,R085,00-00-04,05-26-11,14:48:16,DOOR,002294275,001254665
A038,R085,00-00-04,05-26-11,14:49:43,OPEN,002294275,001254665
A038,R085,00-00-04,05-26-11,14:49:48,DOOR,002294275,001254665
A038,R085,00-00-04,05-26-11,14:57:43,OPEN,002294275,001254665
A038,R085,00-00-04,05-26-11,16:00:00,DOOR,002294347,001254706
A038,R085,00-00-04,05-26-11,20:00:00,OPEN,002294799,001254990
A038,R085,00-00-04,05-27-11,00:00:00,DOOR,002295014,001255062
A038,R085,00-00-04,05-27-11,04:00:00,OPEN,002295044,001255070                                      
A038,R085,00-00-04,05-27-11,04:00:00,RECOVR,002295044,001255070
A038,R085,00-00-04,05-27-11,08:00:00,AUD,002295079,001255123
A038,R085,00-00-04,05-27-11,12:00:00,REGULAR,002295292,001255353
A038,R085,00-00-04,05-27-11,16:00:00,REGULAR,002295564,001255519
A038,R085,00-00-04,05-27-11,20:00:00,REGULAR,002295946,001255725                                                                                                                                                             
A038,R085,00-06-00,05-21-11,00:00:00,REGULAR,000406684,000038267
A038,R085,00-06-00,05-21-11,04:00:00,REGULAR,000406919,000038283
A038,R085,00-06-00,05-21-11,08:00:00,REGULAR,000406963,000038318
A038,R085,00-06-00,05-21-11,12:00:00,REGULAR,000407110,000038455
A038,R085,00-06-00,05-21-11,16:00:00,REGULAR,000407702,000038685
A038,R085,00-06-00,05-21-11,20:00:00,REGULAR,000408764,000038820
A038,R085,00-06-00,05-22-11,00:00:00,REGULAR,000409399,000038925
A038,R085,00-06-00,05-22-11,04:00:00,REGULAR,000409623,000038949              
A038,R085,00-06-00,05-22-11,04:00:00,RECOVR,000409623,000038949
A038,R085,00-06-00,05-22-11,08:00:00,AUD,000409662,000038963
A038,R085,00-06-00,05-22-11,12:00:00,REGULAR,000409786,000039052
A038,R085,00-06-00,05-22-11,16:00:00,REGULAR,000410266,000039212
A038,R085,00-06-00,05-22-11,20:00:00,REGULAR,000410975,000039342
A038,R085,00-06-00,05-23-11,00:00:00,REGULAR,000411383,000039384
A038,R085,00-06-00,05-23-11,04:00:00,REGULAR,000411440,000039387
A038,R085,00-06-00,05-23-11,04:00:00,RECOVR,000411440,000039387                    
A038,R085,00-06-00,05-23-11,08:00:00,REGULAR,000411514,000039417
A038,R085,00-06-00,05-23-11,12:00:00,REGULAR,000411888,000039521
A038,R085,00-06-00,05-23-11,16:00:00,REGULAR,000412601,000039608
A038,R085,00-06-00,05-23-11,20:00:00,REGULAR,000414050,000039662
A038,R085,00-06-00,05-24-11,00:00:00,REGULAR,000414778,000039690
A038,R085,00-06-00,05-24-11,04:00:00,REGULAR,000414860,000039693
A038,R085,00-06-00,05-24-11,08:00:00,REGULAR,000414948,000039737
A038,R085,00-06-00,05-24-11,12:00:00,REGULAR,000415379,000039856              
A038,R085,00-06-00,05-24-11,16:00:00,REGULAR,000416157,000039920
A038,R085,00-06-00,05-24-11,20:00:00,REGULAR,000417649,000039989
A038,R085,00-06-00,05-25-11,00:00:00,REGULAR,000418447,000040015
A038,R085,00-06-00,05-25-11,04:00:00,REGULAR,000418526,000040017
A038,R085,00-06-00,05-25-11,08:00:00,REGULAR,000418603,000040064
A038,R085,00-06-00,05-25-11,12:00:00,REGULAR,000419009,000040190
A038,R085,00-06-00,05-25-11,16:00:00,REGULAR,000419882,000040276
A038,R085,00-06-00,05-25-11,20:00:00,REGULAR,000421394,000040330              
A038,R085,00-06-00,05-26-11,00:00:00,REGULAR,000422159,000040381
A038,R085,00-06-00,05-26-11,04:00:00,REGULAR,000422220,000040382
A038,R085,00-06-00,05-26-11,04:00:00,RECOVR,000422220,000040382
A038,R085,00-06-00,05-26-11,08:00:00,AUD,000422307,000040428
A038,R085,00-06-00,05-26-11,12:00:00,REGULAR,000422712,000040545
A038,R085,00-06-00,05-26-11,12:53:01,REGULAR,000422870,000040562
A038,R085,00-06-00,05-26-11,16:00:00,DOOR,000423621,000040599
A038,R085,00-06-00,05-26-11,20:00:00,OPEN,000425140,000040660                         
A038,R085,00-06-00,05-27-11,00:00:00,REGULAR,000425981,000040699
A038,R085,00-06-00,05-27-11,04:00:00,REGULAR,000426065,000040711
A038,R085,00-06-00,05-27-11,08:00:00,REGULAR,000426126,000040756
A038,R085,00-06-00,05-27-11,09:11:05,DOOR,000426231,000040804
A038,R085,00-06-00,05-27-11,09:18:06,OPEN,000426231,000040805
A038,R085,00-06-00,05-27-11,09:19:16,DOOR,000426231,000040809
A038,R085,00-06-00,05-27-11,09:34:41,OPEN,000426231,000040817
A038,R085,00-06-00,05-27-11,09:35:21,DOOR,000426231,000040817                             
A038,R085,00-06-00,05-27-11,09:37:59,DOOR,000426231,000040817
A038,R085,00-06-00,05-27-11,12:00:00,OPEN,000426428,000040884
A038,R085,00-06-00,05-27-11,16:00:00,REGULAR,000427406,000040955
A038,R085,00-06-00,05-27-11,20:00:00,REGULAR,000428714,000041035                                                                                                                                                                                                            
A039,R085,01-00-00,05-21-11,00:00:00,REGULAR,001547949,007605546
A039,R085,01-00-00,05-21-11,04:00:00,REGULAR,001548015,007605630
A039,R085,01-00-00,05-21-11,08:00:00,REGULAR,001548036,007605684
A039,R085,01-00-00,05-21-11,12:00:00,REGULAR,001548090,007606148
A039,R085,01-00-00,05-21-11,16:00:00,REGULAR,001548257,007606964
A039,R085,01-00-00,05-21-11,20:00:00,REGULAR,001548507,007608011
A039,R085,01-00-00,05-22-11,00:00:00,REGULAR,001548677,007608602
A039,R085,01-00-00,05-22-11,04:00:00,REGULAR,001548750,007608704              
A039,R085,01-00-00,05-22-11,04:00:00,RECOVR,001548750,007608704
A039,R085,01-00-00,05-22-11,08:00:00,AUD,001548764,007608740
A039,R085,01-00-00,05-22-11,12:00:00,REGULAR,001548803,007609045
A039,R085,01-00-00,05-22-11,16:00:00,REGULAR,001548936,007609675
A039,R085,01-00-00,05-22-11,20:00:00,REGULAR,001549090,007610437
A039,R085,01-00-00,05-23-11,00:00:00,REGULAR,001549198,007610696
A039,R085,01-00-00,05-23-11,04:00:00,REGULAR,001549218,007610709
A039,R085,01-00-00,05-23-11,04:00:00,REGULAR,001549218,007610709                   
A039,R085,01-00-00,05-23-11,08:00:00,REGULAR,001549239,007610852
A039,R085,01-00-00,05-23-11,12:00:00,REGULAR,001549324,007611536
A039,R085,01-00-00,05-23-11,16:00:00,REGULAR,001549434,007612120
A039,R085,01-00-00,05-23-11,20:00:00,REGULAR,001549608,007613141
A039,R085,01-00-00,05-24-11,00:00:00,REGULAR,001549732,007613490
A039,R085,01-00-00,05-24-11,04:00:00,REGULAR,001549760,007613517
A039,R085,01-00-00,05-24-11,08:00:00,REGULAR,001549785,007613675
A039,R085,01-00-00,05-24-11,12:00:00,REGULAR,001549866,007614365              
A039,R085,01-00-00,05-24-11,16:00:00,REGULAR,001549983,007614942
A039,R085,01-00-00,05-24-11,20:00:00,REGULAR,001550167,007615997
A039,R085,01-00-00,05-25-11,00:00:00,REGULAR,001550295,007616433
A039,R085,01-00-00,05-25-11,04:00:00,REGULAR,001550319,007616462
A039,R085,01-00-00,05-25-11,07:21:01,REGULAR,001550332,007616529
A039,R085,01-00-00,05-25-11,08:00:00,REGULAR,001550346,007616604
A039,R085,01-00-00,05-25-11,12:00:00,REGULAR,001550437,007617326
A039,R085,01-00-00,05-25-11,16:00:00,REGULAR,001550528,007618007              
A039,R085,01-00-00,05-25-11,20:00:00,REGULAR,001550711,007619073
A039,R085,01-00-00,05-26-11,00:00:00,REGULAR,001550847,007619462
A039,R085,01-00-00,05-26-11,04:00:00,REGULAR,001550876,007619502
A039,R085,01-00-00,05-26-11,04:00:00,RECOVR,001550876,007619502
A039,R085,01-00-00,05-26-11,08:00:00,AUD,001550906,007619645
A039,R085,01-00-00,05-26-11,12:00:00,REGULAR,001550989,007620365
A039,R085,01-00-00,05-26-11,16:00:00,REGULAR,001551089,007620992
A039,R085,01-00-00,05-26-11,20:00:00,REGULAR,001551287,007622134                   
A039,R085,01-00-00,05-27-11,00:00:00,REGULAR,001551427,007622567
A039,R085,01-00-00,05-27-11,04:00:00,REGULAR,001551461,007622611
A039,R085,01-00-00,05-27-11,08:00:00,REGULAR,001551484,007622766
A039,R085,01-00-00,05-27-11,12:00:00,REGULAR,001551561,007623316
A039,R085,01-00-00,05-27-11,16:00:00,REGULAR,001551680,007624028
A039,R085,01-00-00,05-27-11,20:00:00,REGULAR,001551872,007624963                                                                                                          
A039,R085,01-00-01,05-21-11,00:00:00,REGULAR,000076136,000120981
A039,R085,01-00-01,05-21-11,04:00:00,REGULAR,000076245,000121018
A039,R085,01-00-01,05-21-11,08:00:00,REGULAR,000076258,000121041
A039,R085,01-00-01,05-21-11,12:00:00,REGULAR,000076354,000121194
A039,R085,01-00-01,05-21-11,16:00:00,REGULAR,000076618,000121534
A039,R085,01-00-01,05-21-11,20:00:00,REGULAR,000076929,000121998
A039,R085,01-00-01,05-22-11,00:00:00,REGULAR,000077154,000122311
A039,R085,01-00-01,05-22-11,04:00:00,REGULAR,000077267,000122339              
A039,R085,01-00-01,05-22-11,04:00:00,RECOVR,000077267,000122339
A039,R085,01-00-01,05-22-11,08:00:00,AUD,000077293,000122353
A039,R085,01-00-01,05-22-11,12:00:00,REGULAR,000077369,000122455
A039,R085,01-00-01,05-22-11,16:00:00,REGULAR,000077563,000122732
A039,R085,01-00-01,05-22-11,20:00:00,REGULAR,000077808,000123084
A039,R085,01-00-01,05-23-11,00:00:00,REGULAR,000077989,000123199
A039,R085,01-00-01,05-23-11,04:00:00,REGULAR,000078015,000123205
A039,R085,01-00-01,05-23-11,04:00:00,REGULAR,000078015,000123205                   
A039,R085,01-00-01,05-23-11,08:00:00,REGULAR,000078053,000123255
A039,R085,01-00-01,05-23-11,12:00:00,REGULAR,000078209,000123519
A039,R085,01-00-01,05-23-11,16:00:00,REGULAR,000078379,000123759
A039,R085,01-00-01,05-23-11,20:00:00,REGULAR,000078679,000124240
A039,R085,01-00-01,05-24-11,00:00:00,REGULAR,000078842,000124381
A039,R085,01-00-01,05-24-11,04:00:00,REGULAR,000078872,000124391
A039,R085,01-00-01,05-24-11,08:00:00,REGULAR,000078912,000124460
A039,R085,01-00-01,05-24-11,12:00:00,REGULAR,000079076,000124751              
A039,R085,01-00-01,05-24-11,16:00:00,REGULAR,000079265,000124999
A039,R085,01-00-01,05-24-11,20:00:00,REGULAR,000079558,000125506
A039,R085,01-00-01,05-25-11,00:00:00,REGULAR,000079757,000125690
A039,R085,01-00-01,05-25-11,04:00:00,REGULAR,000079800,000125706
